id_libro,Unidad,Titulo,Autor,Clasificacion
69461,2,PROBABILIDAD Y ESTADiSTICA,"GUTIERREZ BANEGAS, ANA LAURA",TA 340 G984
69467,2,HARPER : BIOQUiMICA ILUSTRADA,,QP 514.2 H293
69466,2,HARPER : BIOQUiMICA ILUSTRADA,,QP 514.2 H293
69345,2,VISION 3D EN UN ROBOT PARA ASISTENCIA EN CIRUGiAS,"LOZANO CABRAL, JOSE IVAN",TESIS ELECTRONICA 134
69464,2,HARPER : BIOQUiMICA ILUSTRADA,,QP 514.2 H293
69465,2,HARPER : BIOQUiMICA ILUSTRADA,,QP 514.2 H293
69462,2,PROBABILIDAD Y ESTADiSTICA,"GUTIERREZ BANEGAS, ANA LAURA",TA 340 G984
59253,2,CIRCUITOS ELECTRICOS DEL AUTOMOVIL,"FERRER VINAS, SALVADOR",TL 210 F385
69469,2,HARPER : BIOQUiMICA ILUSTRADA,,QP 514.2 H293
59288,2,"DICCIONARIO CONTABLE, ADMINISTRATIVO Y FISCAL","LOPEZ LOPEZ, JOSE ISAURO",HF 1002 L864
5926,2,LA ECONOMiA EN LA EMPRESA : EN LA SOCIEDAD DEL CON,"MENDEZ MORALES, JOSE SILVESTRE",HC 131.5 M538
59174,2,EL DICTAMEN EN LA CONTADURiA PUBLICA,"TELLEZ TREJO, BENJAMiN ROLANDO",HF 635 T275
59531,2,LA ELIMINACION DEL PAPEL: USO DE LOS MEDIOS ELECTR,"MACiAS VALADEZ TREVINO, FRANCISCO J.",KGF 152 M152
59533,2,ADMINISTRACION DEL SEGURO DE RIESGOS DE TRABAJO: I,,KGF 1789 A238
59534,2,ADMINISTRACION DEL SEGURO DE RIESGOS DE TRABAJO: I,,KGF 1789 A238
59172,2,ADMINISTRACION DE RECURSOS HUMANOS: EL CAPITAL HUM,"WERTHER, WILLIAM B.",HF 5549 W499
59173,2,BAJA CALIFORNIA: LA TIERRA DEL TIEMPO DETENIDO,,F 1246 B165
59591,2,C++ PARA INGENIERIA Y CIENCIAS,"BRONSON, GARY",QA 76.73 B869
69463,2,PROBABILIDAD Y ESTADiSTICA,"GUTIERREZ BANEGAS, ANA LAURA",TA 340 G984
59284,2,TOYS FOR BOYS,,NK 1530 T756
59265,2,ARCHITECTURAL GRAPHIC STANDARDS,"RAMSEY, CHARLES GEORGE",NA 2765 R183
59266,2,EL FUTURO = THE FUTURE,,DVD 161
59267,2,ARQUITECTURA ORGANICA - ORGANIC ARCHITECTURE,"SENOSIAIN, JAVIER",NA 759 S478
59268,2,ARQUITECTURA ORGANICA - ORGANIC ARCHITECTURE,"SENOSIAIN, JAVIER",NA 759 S478
59535,2,ADMINISTRACION DEL SEGURO DE RIESGOS DE TRABAJO: I,,KGF 1789 A238
59536,2,ADMINISTRACION DEL SEGURO DE RIESGOS DE TRABAJO: I,,KGF 1789 A238
59270,2,TECNICO EN TELECOMUNICACIONES,,TK 5101 T255
59170,2,"IMPUESTOS SOBRE LA RENTA, IMPUESTO EMPRESARIAL A T","MARTiN GRANADOS, MARiA ANTONIETA",KGF 4627 M379
59287,2,"DICCIONARIO CONTABLE, ADMINISTRATIVO Y FISCAL","LOPEZ LOPEZ, JOSE ISAURO",HF 1002 L864
59272,2,TECNICO EN TELECOMUNICACIONES,,TK 5101 T255
59291,2,"ADMINSITRACION DE OPERACIONES: BIENES, SERVICIOS Y","COLLIER, DAVID A.",TS 155.A2 C699
59274,2,FINANZAS CORPORATIVAS: VALORACION DE FINANCIAMIENT,"CRUZ, JUAN SERGIO",HG 4026 C957
59283,2,CIELO Y TIERRA,"VERTIZ, JORGE",TR 655 V567
59276,2,CONVERSACIONES CON MATHIAS GOERITZ,"MONTEFORTE TOLEDO, MARIO",N 6888 M774
59277,2,CONVERSACIONES CON MATHIAS GOERITZ,"MONTEFORTE TOLEDO, MARIO",N 6888 M774
59278,2,LAS REGLAS DEL TRABAJO: EL CODIGO DECISIVO PARA EL,"TEMPLAR, RICHARD",HF 5386 T284
5917,2,INTEGRAL TRANSFORMS AND FOURIER SERIES,"SRIVASTAVA, A. N.",QA 432 S774
59169,2,HARRY POTTER Y LA ORDEN DEL FENIX,"ROWLING, J. K.",PR 6068 R884
59279,2,QUE ES UNA CASA? QUE ES EL DISENO?,"EAMES, CHARLES",NA 7125 E121
59271,2,TECNICO EN TELECOMUNICACIONES,,TK 5101 T255
5954,2,CONSOLIDACION DE ESTADOS FINANCIEROS : CONTABILIDA,"MARTiNEZ CASTILLO, AURELIANO",HG 4011 M378
69343,2,INSPECCION Y CLASIFICACION DE OBJETOS UTILIZANDO V,"PUGA MONTANO, FRANCISCO MIGUEL",TESIS ELECTRONICA 132
59289,2,"DICCIONARIO CONTABLE, ADMINISTRATIVO Y FISCAL","LOPEZ LOPEZ, JOSE ISAURO",HF 1002 L864
59587,2,LICITACION PUBLICA NACIONAL NO. 18164016-002-08 PA,"LARA PEDRAZA, VERONICA",KGF 862 L318
59539,2,GUiAS DE AUDITORIA PARA EVALUACIONES FISCALES EN E,,HF 5667 G943
59290,2,"DICCIONARIO CONTABLE, ADMINISTRATIVO Y FISCAL","LOPEZ LOPEZ, JOSE ISAURO",HF 1002 L864
59269,2,ARQUITECTURA ORGANICA - ORGANIC ARCHITECTURE,"SENOSIAIN, JAVIER",NA 759 S478
59292,2,"ADMINSITRACION DE OPERACIONES: BIENES, SERVICIOS Y","COLLIER, DAVID A.",TS 155.A2 C699
59282,2,EL BOSQUE EROTIZADO,"AHUMADA, ALICIA",TR 655 A287
59264,2,ARCHITECTURAL GRAPHIC STANDARDS,"RAMSEY, CHARLES GEORGE",NA 2765 R183
59295,2,MATEMATICAS AVANZADAS PARA INGENIERiA,"O`NEIL, PETER V.",QA 401 O586
59275,2,FINANZAS CORPORATIVAS: VALORACION DE FINANCIAMIENT,"CRUZ, JUAN SERGIO",HG 4026 C957
59296,2,MATEMATICAS AVANZADAS PARA INGENIERiA,"O`NEIL, PETER V.",QA 401 O586
59540,2,GUiAS DE AUDITORIA PARA EVALUACIONES FISCALES EN E,,HF 5667 G943
59297,2,"EQUIPOS DE SONIDO: CASETES, CD AUDIO Y AMPLIFICADO","RUIZ VASSALLO, FRANCISCO",TK 7881.4 R934
59298,2,"EQUIPOS DE SONIDO: CASETES, CD AUDIO Y AMPLIFICADO","RUIZ VASSALLO, FRANCISCO",TK 7881.4 R934
59299,2,MODELO PARA EL DISENO DE EDIFICIOS PARA LA SALUD,"CASTILLO EGUiA, HERNANDO",RA 967 C352
59541,2,RIESGOS DE TRABAJO: OBLIGACIONES Y DERECHOS DE LOS,,KGF 1789 R561
59165,2,MICROSOFT OFFICE 2007 : WINDOWS VISTA: INTRODUCCIO,,HF 5548.115 M626
59542,2,RIESGOS DE TRABAJO: OBLIGACIONES Y DERECHOS DE LOS,,KGF 1789 R561
59538,2,GUiAS DE AUDITORIA PARA EVALUACIONES FISCALES EN E,,HF 5667 G943
59294,2,MATEMATICAS AVANZADAS PARA INGENIERiA,"O`NEIL, PETER V.",QA 401 O586
69483,2,BIOFABRICATION AND 3D TISSUE MODELING,,R 856 B615
69468,2,HARPER : BIOQUiMICA ILUSTRADA,,QP 514.2 H293
69479,2,FUSION Y ESCISION DE SOCIEDADES,"PEREZ CHAVEZ, JOSE",HD 2741 P438
69478,2,OETHOPAEDIC BIOMATERIALS IN RESEARCH AND PRACTICE,"ONG, KEVIN L.",RD 755.5 O588
69477,2,"ORTHOPEDIC BIOMATERIALS : PROGRESS IN BIOLOGY, MAN",,RD 755.5 O775
69476,2,CHEMICAL THERMODYNAMICS,"ROCK, PETER A.",QD 504 R682
69475,2,CHEMICAL THERMODYNAMICS,"ROCK, PETER A.",QD 504 R682
69435,2,REGIMEN FISCAL DE LA ENAJENACION ACCIONES CON CASO,"LUNA GUERRA, ANTONIO",HG 5162 L961
69473,2,INTRODUCTION TO BIOMATERIALS : BASIC THEORY WITH E,"AGRAWAL, C. MAULI",R 857.M3 A277
69492,2,DIEGO RIVERA : THE DETROIT INDUSTRY MURALS,"DOWNS, LINDA BANK",ND 259.R5 D715
69472,2,PRINCIPLES OF NANOTECHNOLOGY : MOLECULAR-BASED STU,"MANSOORI, G. ALI",T 174.7 M289
69482,2,BIOMATERIALS SCIENCE : AN INTRODUCTION TO MATERIAL,,R 857.M3 B615
69504,2,BIOLOGY : COURSE COMPANION,"ALLOTT, ANDREW",QH 308.2 A441
69516,2,IMAGING ANATOMY OF THE HUMAN BRAIN : A COMPREHENSI,"BORDEN, NEIL M.",QM 455 B728
69515,2,AMOR SIN LiMITES : UNA HISTORIA EXTRAORDINARIA SOB,"VUJICIC, NICK",BV 835 V989
69514,2,AN ATLAS OF ANATOMY FOR ARTIST,"SCHIDER, FRITZ",NC 760 S331
69513,2,100 CASE REVIEWS IN NEUROSURGERY,"JANDIAL, RAHUL",RD 593.A15 J332
69512,2,RENOVATION,"LITCHFIELD, MICHAEL W.",TH 4816 L776
69511,2,ARCHITECTURE OF THE SUN : LOS ANGELES MODERNISM 19,"HINES, THOMAS S.",NA 735.L55 H662
69510,2,"SHRINK!, SHRANK!, SHRUNK! : MAKE STYLISH SHRINK PL","SHELDON, KATHY",TT 212 S544
69440,2,AGENDA PENAL DE BAJA CALIFORNIA,"MEXICO, LEYES Y DECRETOS",KGF 5402 M611
69488,2,MODERN ARCHITECTURE A-Z,,NA 500 M689
69377,2,ESTUDIOS COMPLEMENTARIOS Y SEGUIMIENTO DE PROYECTO,"RIOS SAMANIEGO, ALEJANDRA",TESIS CIVIL 376
69376,2,SUPERVISION EN LA REHABILITACION DE CARPETA ASFALT,"VALLE BOJORQUEZ, SERGIO OMAR",TESIS CIVIL 375
69375,2,VALUACION DE DIVERSOS BIENES INMUEBLES DE LA ADMIN,"MORENO MONTES DE OCA, EMMANUEL",TESIS CIVIL 374
69374,2,"COORDINACION, SUPERVISION Y ADMINISTRACION DE LA R","CASTILLO FUENTES, AURELIO NAZARETH",TESIS CIVIL 373
69373,2,SUPERVISION DE CONTROL DE CALIDAD Y EVALUACION PAR,"DORADO MARTiNEZ, VICTORIA VANESSA",TESIS CIVIL 372
69372,2,ADMINISTRACION Y SUPERVISION DE PROYECTOS DEL BOSQ,"BELTRAN VELAZQUEZ, JOSE LUIS",TESIS CIVIL 371
69383,2,CONTROL DE CALIDAD EN REHABILITACION DE GAZAS EN E,"TORRES GONZALEZ, SUSANA",TESIS CIVIL 382
69481,2,EFECTOS FISCALES EN MATERIA DE PREVENCION DE LAVAD,"OROZCO-FELGUERES LOYA, CARLOS",KGF 1166.S42 O747
69480,2,FUSION Y ESCISION DE SOCIEDADES,"PEREZ CHAVEZ, JOSE",HD 2741 P438
69489,2,MODERN ARCHITECTURE A-Z,,NA 500 M689
69507,2,THE 10 BEST OF EVERYTHING : AN ULTIMATE GUIDE FOR,"LANDE, NATHANIEL",G 153.4 L254
69336,2,OPTIMIZACION DEL PROCESO SOLDADURA LASER EN COMPON,"ROMERO MERIDA, VIANEY ALEJANDRA",TESIS BIOMEDICA 13
69337,2,ESTANDARIZACION DE ALGUNOS SUBPROCESOS EN LA PRODU,"PENA ALVAREZ, ADRIANA EDITH",TESIS BIOMEDICA 14
69338,2,DISENO DE MODULO DE RADIO FRECUENCIA PARA MONITORE,"CAMPOS RAMiREZ, JULIO CESAR",TESIS ELECTRONICA 127
69487,2,MODERN ARCHITECTURE A-Z,,NA 500 M689
69486,2,GUiA ANTILAVADO DE DINERO,"GARCiA CASTANON, EDGAR FEDERICO",KGF 1166.S42 G216
69485,2,GUiA ANTILAVADO DE DINERO,"GARCiA CASTANON, EDGAR FEDERICO",KGF 1166.S42 G216
69484,2,DISENO ESTRUCTURAL,"MELI, ROBERTO",TA 633 M251
69491,2,3DS MAX DESIGN : ARCHITECTURAL VISUALIZATION : FOR,"SMITH, BRIAN L.",NA 2728.C87 S642
69471,2,PRINCIPLES OF NANOTECHNOLOGY : MOLECULAR-BASED STU,"MANSOORI, G. ALI",T 174.7 M289
69447,2,ECONOMiA,"PARKIN, MICHAEL",HB 171 P235
69455,2,REDACCION COMERCIAL ESTRUCTURADA,"ROJAS RISCO, DEMOSTENES",HF 5721 R741
69347,2,INCORPORACION DE PROTESIS UTILIZANDO TECNOLOGiA DE,"CAMACHO SANTOS, RADAMES",TESIS ELECTRONICA 136
69460,2,PROBABILIDAD Y ESTADiSTICA,"GUTIERREZ BANEGAS, ANA LAURA",TA 340 G984
69453,2,FiSICA PARA CIENCIAS E INGENIERiA,"SERWAY, RAYMOND A.",QC 23 S491
69457,2,REDACCION COMERCIAL ESTRUCTURADA,"ROJAS RISCO, DEMOSTENES",HF 5721 R741
69451,2,FiSICA PARA CIENCIAS E INGENIERiA,"SERWAY, RAYMOND A.",QC 23 S491
69450,2,FiSICA PARA CIENCIAS E INGENIERiA,"SERWAY, RAYMOND A.",QC 23 S491
6945,2,EVALUACION DE PROYECTOS DE INVERSION,"REYES VILLEGAS, IGNACIO",HD 69 R457
69509,2,DRAWING LESSONS FROM THE FAMOUS ARTISTS SCHOOL : C,"PLUNKETT, STEPHANIE HABOUSH",NC 650 P737
69448,2,FiSICA PARA CIENCIAS E INGENIERiA,"SERWAY, RAYMOND A.",QC 23 S491
69346,2,ENCRIPTACION POR SINCRONIZACION DE SISTEMAS CAOTIC,"PULIDO LUNA, JESUS ROGELIO",TESIS ELECTRONICA 135
69446,2,MANUAL DE LABORATORIO DE FISIOLOGiA,"FERNANDEZ GARZA, NANCY ESTHELA",QP 34.5 F363
69445,2,MANUAL DE LABORATORIO DE FISIOLOGiA,"FERNANDEZ GARZA, NANCY ESTHELA",QP 34.5 F363
69444,2,MECANICA DE SUELOS Y CIMENTACIONES,"CRESPO VILLALAZ, CARLOS",TA 710.A2 C921
69454,2,REDACCION COMERCIAL ESTRUCTURADA,"ROJAS RISCO, DEMOSTENES",HF 5721 R741
69344,2,AUTOMATIZACION DEL ENSAMBLE LUER-TAPON BLANCO,"ALANIZ SOLORIO, OSCAR ESTEBAN",TESIS ELECTRONICA 133
69341,2,PLATAFORMA DE DESARROLLO DE ALGORITMOS PARA CONVER,"MENDEZ FABIAN, JOSE LUIS",TESIS ELECTRONICA 130
70711,2,3D VIRTUAL TREATMENT PLANNING OF ORTHOGNATHIC SURG,,RK 310.C44 V819
69342,2,SIMULACION DE PROTOTIPOS AUTOMATICOS DE DEPOSICION,"OSUNA ARRAZOLA, ANGEL ANDRES",TESIS ELECTRONICA 131
69449,2,FiSICA PARA CIENCIAS E INGENIERiA,"SERWAY, RAYMOND A.",QC 23 S491
69497,2,"DNA IN NOT DESTINY : THE REMARKABLE, COMPLETELY M","HEINE, STEVE J.",QH 447 H468
59537,2,GUiAS DE AUDITORIA PARA EVALUACIONES FISCALES EN E,,HF 5667 G943
69490,2,MODERN ARCHITECTURE A-Z,,NA 500 M689
69505,2,3DS MAX DESIGN : ARCHITECTURAL VISUALIZATION : FOR,"SMITH, BRIAN L.",NA 2728.C87 S642
69339,2,REDISENO DE LA ESTACION DE TRABAJO DE ENSAMBLE DEL,"GUEVARA ROSAS, FELIPE",TESIS ELECTRONICA 128
69503,2,THE BIOLOGY OF CANCER,"WEINBERG, ROBERT A.",RC 268.4 W423
69502,2,THE BIOLOGY OF CANCER,"WEINBERG, ROBERT A.",RC 268.4 W423
69501,2,ADVANCED ORGANIC CHEMISTRY,"LEWIS, DAVID E.",QD 251.2 L673
69500,2,PHARMACOLOGY FOR WOMEN'S HEALTH,,RG 131 P536
69456,2,REDACCION COMERCIAL ESTRUCTURADA,"ROJAS RISCO, DEMOSTENES",HF 5721 R741
69498,2,BIOLOGY : COURSE COMPANION,"ALLOTT, ANDREW",QH 308.2 A441
69474,2,BIOMATERIALS : THE INTERSECTION OF BIOLOGY AND MAT,"TEMENOFF, J. S.",R 857.M3 T279
69496,2,"MEDICAL MEDIUM LIVER RESCUE : ANSWERS TO ECZEMA, P","WILLIAM, ANTHONY",RA 784.5 W716
69495,2,BIOCHEMISTRY,"VOET, DONALD",QP 514.2 V876
69494,2,BUILDING STRUCTURES ILLUSTRATED,"CHING, FRANCIS D. K.",TA 658 C539
69506,2,3DS MAX DESIGN : ARCHITECTURAL VISUALIZATION : FOR,"SMITH, BRIAN L.",NA 2728.C87 S642
69452,2,FiSICA PARA CIENCIAS E INGENIERiA,"SERWAY, RAYMOND A.",QC 23 S491
69459,2,PROBABILIDAD Y ESTADiSTICA,"GUTIERREZ BANEGAS, ANA LAURA",TA 340 G984
69458,2,PROBABILIDAD Y ESTADiSTICA,"GUTIERREZ BANEGAS, ANA LAURA",TA 340 G984
69340,2,SISTEMA DE CONTROL ORIENTADO POR VISION PARA ROBOT,"GASTELUM MORENO, JAIR ERNESTO",TESIS ELECTRONICA 129
69508,2,CARPENTRY & BUILDING CONSTRUCTION,"FEIRER B. S., MARK D.",TH 5607 F299
69499,2,BIOLOGY : COURSE COMPANION,"ALLOTT, ANDREW",QH 308.2 A441
59422,2,NEW SUSTAINABLE HOMES: DESIGNS FOR HEALTHY LIVING,"TRULOVE, JAMES GRAYSON",NA 2542.36 T866
5928,2,MECANICA DE LOS FLUIDOS E HIDRAULICA,"GILES, RANALD V.",QA 901 G463
59415,2,ACCIONES DE LOS AGENTES QUIMICOS Y FISICOS SOBRE E,"SANJUAN BARBUDO, MIGUEL ANGEL",TA 683.2 S227
59416,2,ACCIONES DE LOS AGENTES QUIMICOS Y FISICOS SOBRE E,"SANJUAN BARBUDO, MIGUEL ANGEL",TA 683.2 S227
59417,2,CON LA BROCHA Y LA PINTURA: TECNOLOGiA PARA LOS ED,"LAUBSCH, HELMUT",NC 915 L366
59418,2,CON LA BROCHA Y LA PINTURA: TECNOLOGiA PARA LOS ED,"LAUBSCH, HELMUT",NC 915 L366
59406,2,TODOS LOS SANTOS : PUEBLO MAGICO : BAJA CALIFORNIA,,F 1246.3 T639
5942,2,CALCULO DE UNA VARIABLE TRASCENDENTES TEMPRANAS,"ZILL, DENNIS G.",QA 303 Z64
59405,2,TODOS LOS SANTOS : PUEBLO MAGICO : BAJA CALIFORNIA,,F 1246.3 T639
59413,2,DURABILIDAD DE ESTRUCTURAS DE CONCRETO EN MEXICO:,"MENA FERRER, MANUEL",TA 683.2 M534
59421,2,LA CIUDAD DE MEXICO: CENTRO HISTORICO,"GALINDO, CARMEN",F 1386.4 G158
59412,2,ESPACIO BASURA,"KOOLHAAS, REM",NA 2765 K828
59565,2,MANUAL DE SEGURIDAD SOCIAL PARA PATRONES Y DICTAMI,,KGF 1980 M294
59423,2,FRASES CELEBRES DE TODOS LOS TIEMPOS: MAS DE 15000,,PN 6080 F842
59424,2,"FRASES DE SABIDURiA: MAS DE 8500 FRASES, MAS DE 10","CASTILLO BONILLA, ROBERTO.",PN 6269.A2 F842
59425,2,CISCO IP COMMUNICATIONS EXPRESS: CALLMANAGER EXPRE,,TK 5105.8865 C579
59426,2,GUiA PARA SELECCIONAR LAS PROPORCIONES PARA CONCRE,,TA 683.2 C764
59427,2,GUiA PARA SELECCIONAR LAS PROPORCIONES PARA CONCRE,,TA 683.2 C764
59428,2,GUiA PARA EL USO DE AGREGADOS DE MASA NORMAL Y PES,,TA 683.2 C764
59429,2,GUiA PARA EL USO DE AGREGADOS DE MASA NORMAL Y PES,,TA 683.2 C764
59420,2,HECHO EN MEXICO: MEXICO Y SUS EMPRESAS 199-2000,,HC 133 H447
59229,2,100 ENIGMAS DE CIFRAS Y DE LOGICA,"BERRONDO-AGRELL, MARIE",QA 9.A5 B533
59186,2,IMPUESTOS DIFERIDOS (ISR Y IETU): DETERMINACION PR,"PEREZ CHAVEZ, JOSE",HG 4011 P438
59230,2,PYMES : SUPER TIPS,"LECHUGA SANTILLAN, EFRAIN",HD 62.7 L459
59184,2,QUIMICA ORGANICA,"MCMURRY, JOHN",QD 251.2 M168
59183,2,QUIMICA ORGANICA,"MCMURRY, JOHN",QD 251.2 M168
59182,2,QUIMICA ORGANICA,"MCMURRY, JOHN",QD 251.2 M168
59181,2,QUIMICA ORGANICA,"MCMURRY, JOHN",QD 251.2 M168
59180,2,QUIMICA ORGANICA,"MCMURRY, JOHN",QD 251.2 M168
59227,2,"CUCA, CUFIN Y CUFINRE : TRATAMIENTO FISCAL","PEREZ CHAVEZ, JOSE",HF 3752.3 P438
59414,2,DURABILIDAD DE ESTRUCTURAS DE CONCRETO EN MEXICO:,"MENA FERRER, MANUEL",TA 683.2 M534
59228,2,100 ENIGMAS DE CIFRAS Y DE LOGICA,"BERRONDO-AGRELL, MARIE",QA 9.A5 B533
59419,2,HECHO EN MEXICO: MEXICO Y SUS EMPRESAS 199-2000,,HC 133 H447
59178,2,QUIMICA ORGANICA,"MCMURRY, JOHN",QD 251.2 M168
59187,2,IMPUESTOS DIFERIDOS (ISR Y IETU): DETERMINACION PR,"PEREZ CHAVEZ, JOSE",HG 4011 P438
59564,2,MANUAL DE SEGURIDAD SOCIAL PARA PATRONES Y DICTAMI,,KGF 1980 M294
59431,2,EL AMOR A LA TIERRA : EMILIANO ZAPATA,"KRAUZE, ENRIQUE",F 1234 K918
59408,2,LOS CABOS : BAJA CALIFORNIA SUR,,F 1246.3 C116
59409,2,BAJA CALIFORNIA SUR: LA PRIMERA DE LAS CALIFORNIAS,,F 1246.3 B165
59410,2,BAJA CALIFORNIA SUR: LA PRIMERA DE LAS CALIFORNIAS,,F 1246.3 B165
59411,2,ESPACIO BASURA,"KOOLHAAS, REM",NA 2765 K828
59489,2,ADMINISTRACION MODERNA DE PERSONAL,"RODRiGUEZ VALENCIA, JOAQUiN",HF 5549.A3 R696
59430,2,MANUAL DE RELACIONES HUMANAS,"HARO LEEB, LUIS",HD 6971 H292
5957,2,ANTEPROYECTO DE ILUMINACION DEL ESTADIO DE BEISBOL,"MC LANE VEGA, SANTIAGO R.",TK 4351 M161
59392,2,THE AMERICAN HOTEL : THE JOURNAL OF DECORATIVE AND,,NK 2195 A512
59562,2,MANUAL DE SEGURIDAD SOCIAL PARA PATRONES Y DICTAMI,,KGF 1980 M294
59563,2,MANUAL DE SEGURIDAD SOCIAL PARA PATRONES Y DICTAMI,,KGF 1980 M294
5940,2,CALCULO DE UNA VARIABLE TRASCENDENTES TEMPRANAS,"ZILL, DENNIS G.",QA 303 Z64
59569,2,BIOLOGIA,"VILLEE, CLAUDE A.",QH 308.2 V729
59403,2,THE AMERICAN HOTEL : THE JOURNAL OF DECORATIVE AND,,NK 2195 A512
59404,2,OBRAS MARITIMAS,"CHAPAPRiA, VICENT ESTEBAN",TC 1650 C462
5943,2,EL DESARROLLO MOTIVACIONAL A NIVEL SUPERVISOR,"LOPEZ ZEVADA, ELIGIO",HF 5549.5 .T7 L864
59472,2,POTABILIZACION DEL AGUA,"ROMERO ROJAS, JAIRO ALBERTO",TD 370 R763
5939,2,FUNDAMENTOS DE INGENIERiA ECONOMICA,"BACA URBINA, GABRIEL",TA 177.4 B116
59460,2,DE LOS ORIGENES AL LEGADO GRIEGO,,DVD 195
59461,2,DEL MUNDO CLASICO AL ISLAM,,DVD 196
59462,2,ARTE MEDIEVAL Y DEL RENACIMIENTO,.,DVD 197
59463,2,ARTE BARROCO Y DEL ROCOCO AL NEOCLASICO,,DVD 198
59464,2,DEL IMPRESIONISMO A LAS ULTIMAS TENDENCIAS,,DVD 199
59465,2,LEY FEDERAL DEL TRABAJO COMENTADA,"BAEZ MARTiNEZ, ROBERTO",KGF 1789 B142
59466,2,CONVERGENCIA DE LAS NIF CON LAS IFRS : ANALISIS DE,,HF 5626 C766
59467,2,"UIERES HACER TU TESIS? : PROYECTO DE TESIS, TESI","GARCiA GARCiA, GUADALUPE LETICIA",LB 2369 G216
59570,2,BIOLOGIA,"VILLEE, CLAUDE A.",QH 308.2 V729
59164,2,MICROSOFT OFFICE 2007 : WINDOWS VISTA: INTRODUCCIO,,HF 5548.115 M626
59189,2,EL JARRON AZUL,"KYNE, PETER B.",BF 199 K996
59387,2,CASAS EN EL CAMPO = COUNTRY HOMES,"HARO, FERNANDO DE",NA 2750 H292
59321,2,LABVIEW 7.1 : PROGRAMACION GRAFICA PARA EL CONTROL,"LAZARO, ANTONI MANUEL",Q 185 L431
59383,2,INMUEBLES CON ESTILO = BUILDING IN STYLE,"HARO, FERNANDO DE",NA 755.6 H292
59574,2,IMPUESTOS SOBRE LA RENTA E IMPUESTOS AL ACTIVO : P,"MARTIN GRANADO, MA. ANTONIETA",KGF 4627 M379
59573,2,MANUAL PARA ESTRUCTURAR FIRMAS PEQUENAS Y MEDIANAS,,HF 5620.M4 M294
59384,2,INMUEBLES CON ESTILO = BUILDING IN STYLE,"HARO, FERNANDO DE",NA 755.6 H292
59385,2,CASAS EN EL CAMPO = COUNTRY HOMES,"HARO, FERNANDO DE",NA 2750 H292
59391,2,THE AMERICAN HOTEL : THE JOURNAL OF DECORATIVE AND,,NK 2195 A512
59572,2,MANUAL PARA ESTRUCTURAR FIRMAS PEQUENAS Y MEDIANAS,,HF 5620.M4 M294
59390,2,CASAS EN LA COSTA MEXICANA = PACIFIC COASTAL HOMES,"HARO, FERNANDO DE",NA 755 H292
59560,2,MANUAL DE SEGURIDAD SOCIAL PARA PATRONES Y DICTAMI,,KGF 1980 M294
59571,2,MANUAL PARA ESTRUCTURAR FIRMAS PEQUENAS Y MEDIANAS,,HF 5620.M4 M294
59386,2,CASAS EN EL CAMPO = COUNTRY HOMES,"HARO, FERNANDO DE",NA 2750 H292
59407,2,LOS CABOS : BAJA CALIFORNIA SUR,,F 1246.3 C116
59561,2,MANUAL DE SEGURIDAD SOCIAL PARA PATRONES Y DICTAMI,,KGF 1980 M294
59432,2,MEXICO HECHO A MANO: CENTRO = MEXICO HANDCRAFTED :,"HARO, FERNANDO DE",TT 28 H292
59388,2,CASAS EN LA COSTA MEXICANA = PACIFIC COASTAL HOMES,"HARO, FERNANDO DE",NA 755 H292
59389,2,CASAS EN LA COSTA MEXICANA = PACIFIC COASTAL HOMES,"HARO, FERNANDO DE",NA 755 H292
59576,2,INFORMATICA II,"IBANEZ CARRAZCO, PATRICIA Y GARCiA TORRES, GERARDO",QA 76 I121
5956,2,ADMINISTRACION ESTRATEGICA : TEXTOS Y CASOS,"DESS, GREGORY",HD 30.28 D475
59220,2,MINI BIBLIA DEL LOFT: MINI LOFT BIBLE,,NA 7882 M665
62321,2,ESTUDIO PRACTICO DEL ISR E IVA DE BIENES INMUEBLES,"DiAZ CASTREJON, BENJAMiN",HJ 4629 D542
59200,2,PROYECTO DE CAPACITACION EN GESTION AMBIENTAL URBA,"MONTES DE OCA RUIZ, ALFONSO",QH 541 M779
5920,2,"ORGANIZACIONES : COMPORTAMIENTO, ESTRUCTURA Y PROC","GIBSON, JAMES",HD 6971 G449
59199,2,PROYECTO DE CAPACITACION EN GESTION AMBIENTAL URBA,"MONTES DE OCA RUIZ, ALFONSO",QH 541 M779
59244,2,DE NOCHE VIENES,"PONIATOWSKA, ELENA",PQ 7297.P74 P797
59204,2,HISTORIA DEL PENSAMIENTO ECONOMICO,"BRUE, STANLEY L.",HB 171 B889
59216,2,ARCHITECTURE WITHOUT ARCHITECS,"RUDOFSKY, BERNARD",NA 500 R917
59219,2,GESTION ORGANIZACIONAL: ELEMENTOS PARA SU ESTUDIO,"RODRiGUEZ MANSILLA, DARiO",HD 37.E7 R696
59215,2,EL DESARROLLO SUSTENTABLE: SU INFLUENCIA EN LA COO,"TEISSIER-FUENTES, HONORATO C.",HC 140.E5 T265
59218,2,DEL GRIJALVA AL CORONADO : RECUERDOS Y VIVENCIAS,"CASTELLANOS EVERARDO, MILTON",JS 67 C348
59589,2,INTEGRACION DE PROPUESTA TECNICA Y ECONOMICA DE LI,"PALAFOX GUERRERO, HEDER EZEQUIEL",KGF 862 P153
